SUSCEPTIBLE, EXPOSED, ASYMPTOMATIC, PREINFECTED, INFECTED, HOSPITALIZING, VENTILATING, RECOVERED, DEAD
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625640, 0, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 92, 0, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625636, 4, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625632, 8, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 88, 4, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 84, 8, 0, 0, 0, 0
625628, 12, 228, 80, 12, 0, 0, 0, 0
625624, 16, 228, 80, 12, 0, 0, 0, 0
625624, 16, 228, 80, 12, 0, 0, 0, 0
625624, 16, 228, 80, 12, 0, 0, 0, 0
625624, 16, 228, 80, 12, 0, 0, 0, 0
625624, 16, 228, 80, 12, 0, 0, 0, 0
625624, 16, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625620, 20, 228, 80, 12, 0, 0, 0, 0
625616, 24, 228, 80, 12, 0, 0, 0, 0
625616, 24, 228, 80, 12, 0, 0, 0, 0
625616, 24, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625612, 28, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 80, 12, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625608, 32, 228, 76, 16, 0, 0, 0, 0
625604, 36, 228, 76, 16, 0, 0, 0, 0
625604, 36, 228, 76, 16, 0, 0, 0, 0
625604, 36, 228, 76, 16, 0, 0, 0, 0
625604, 36, 228, 76, 16, 0, 0, 0, 0
625604, 36, 228, 76, 16, 0, 0, 0, 0
625604, 36, 228, 76, 16, 0, 0, 0, 0
625604, 36, 228, 76, 16, 0, 0, 0, 0
625604, 36, 228, 76, 16, 0, 0, 0, 0
