SUSCEPTIBLE, EXPOSED, ASYMPTOMATIC, PREINFECTED, INFECTED, HOSPITALIZING, VENTILATING, RECOVERED, DEAD
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625320, 0, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625316, 4, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625312, 8, 488, 152, 0, 0, 0, 0, 0
625308, 12, 488, 152, 0, 0, 0, 0, 0
625308, 12, 488, 152, 0, 0, 0, 0, 0
625308, 12, 488, 152, 0, 0, 0, 0, 0
625308, 12, 488, 152, 0, 0, 0, 0, 0
625308, 12, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625304, 16, 488, 152, 0, 0, 0, 0, 0
625300, 20, 488, 152, 0, 0, 0, 0, 0
625300, 20, 488, 152, 0, 0, 0, 0, 0
625300, 20, 488, 152, 0, 0, 0, 0, 0
625300, 20, 488, 152, 0, 0, 0, 0, 0
625300, 20, 488, 152, 0, 0, 0, 0, 0
625300, 20, 488, 152, 0, 0, 0, 0, 0
625296, 24, 488, 152, 0, 0, 0, 0, 0
